,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_0
619,35_0_14,15088.69588103897,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
620,35_0_15,61788.9151309627,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
621,35_0_16,35036.93713923698,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
622,36_0_0,542395.6298185668,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
623,36_0_1,81464.836526059,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
624,36_0_2,68956.03868619988,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
625,36_0_3,2012.291999136978,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
626,36_0_4,84293.10941382505,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
627,36_0_5,98194.73903811356,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
628,36_0_6,901.0365924564107,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
629,36_0_7,2464.460817575017,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
630,36_0_8,321.085635596534,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
631,36_0_9,9563.927690830373,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
632,36_0_10,5306.342904321067,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
633,36_0_11,7363.13933228553,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
634,36_0_12,59489.31289954984,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
635,36_0_13,1034.879173880753,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
636,36_0_14,15196.613753739452,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
637,36_0_15,85473.33452076919,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
638,36_0_16,13952.402421750818,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
639,37_0_0,535941.038947987,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
640,37_0_1,82916.90477987104,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
641,37_0_2,70052.2307273183,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
642,37_0_3,2040.956280564997,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
643,37_0_4,85100.43309849779,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
644,37_0_5,99558.327923024,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
645,37_0_6,894.2108223563002,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
646,37_0_7,2469.7299013593265,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
647,37_0_8,415.6408047444271,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
648,37_0_9,9069.403415335248,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
649,37_0_10,5353.947769990813,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
650,37_0_11,7162.168475630271,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
651,37_0_12,58507.9527910353,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
652,37_0_13,1049.431599006789,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
653,37_0_14,15299.1689597822,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
654,37_0_15,102551.63492815256,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2022,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
655,38_0_0,523961.3959568286,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
656,38_0_1,80404.06840392796,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
657,38_0_2,73407.14054503579,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
658,38_0_3,2434.554774236491,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
659,38_0_4,87750.45114903108,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
660,38_0_5,100063.73751177311,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
661,38_0_6,852.9031406037573,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
662,38_0_7,2472.7902904572493,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
663,38_0_8,414.7181717384474,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
664,38_0_9,9387.424920807309,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
665,38_0_10,5457.0814320035215,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
666,38_0_11,7312.657968440541,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
667,38_0_12,59471.23227853419,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
668,38_0_13,1078.1631143626078,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
669,38_0_14,15041.136177017646,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
670,38_0_15,108873.72538985888,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
